Tienda,Ticket,Material,Grupo art.,Denominacion 2 del gr.articulos,Producto,Venta,Fecha Vta,Hora Vta,Cantidad,UMB
TIENDA 5,2372999,1701722,3402,Dulces - Chocolates,Producto 1478,21.73,04/06/2024,15:11:12,1,PZ
TIENDA 5,2372999,1701722,3402,Dulces - Chocolates,Producto 1478,21.73,04/06/2024,15:11:12,1,PZ
TIENDA 5,2372999,1703309,3410,Dulces - Gomitas,Producto 900,37.78,04/06/2024,15:11:12,1,PZ
TIENDA 5,2372999,1702764,3404,Dulces - Goma De Mascar,Producto 1659,13.19,04/06/2024,15:11:12,1,PZ
TIENDA 5,2372999,1701945,3402,Dulces - Chocolates,Producto 1013,21.73,04/06/2024,15:11:12,1,PZ
TIENDA 5,2372999,1300052,260202,Agua - Natural - Bonafont,Producto 23,32.64,04/06/2024,15:11:12,2,PZ
TIENDA 5,2373000,3000207,600602,Refrescos - Pe�afiel - Sabores,Producto 476,16.27,04/06/2024,15:11:27,1,PZ
TIENDA 5,2373001,1300005,260206,Agua - Natural - Ciel,Producto 73,20.4,04/06/2024,15:12:19,1,PZ
TIENDA 5,2373001,1102170,220604,Abarrotes - No Comestible - Desechables,Producto 1263,37.81,04/06/2024,15:12:19,1,PZ
TIENDA 5,2373002,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,15:12:39,1,PZ
TIENDA 5,2373003,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,33.42,04/06/2024,15:12:56,2,PZ
TIENDA 5,2373004,1600148,320202,Cerveza - Nacional - Pieza,Producto 742,21.98,04/06/2024,15:14:02,1,PZ
TIENDA 5,2373005,1900133,380402,Helados - Nestle - Paletas Agua,Producto 730,23.46,04/06/2024,15:15:30,1,PZ
TIENDA 5,2373006,1400621,280202,Bebidas - Te - Te,Producto 223,17.85,04/06/2024,15:16:27,1,PZ
TIENDA 5,2373006,1702669,3408,Dulces - Enchilados,Producto 2054,18.89,04/06/2024,15:16:27,1,PZ
TIENDA 5,2373006,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,69.46,04/06/2024,15:16:27,1,PZ
TIENDA 5,2373007,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,04/06/2024,15:17:11,1,PZ
TIENDA 5,2373007,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,66.83,04/06/2024,15:17:11,1,PZ
TIENDA 5,2373008,1400620,280202,Bebidas - Te - Te,Producto 341,17.85,04/06/2024,15:17:38,1,PZ
TIENDA 5,2373009,1100203,220202,"Abarrotes - Comestibles - Aderezos,Salsas y Aceites",Producto 1279,23.46,04/06/2024,15:19:54,1,PZ
TIENDA 5,2373010,1300005,260206,Agua - Natural - Ciel,Producto 73,20.4,04/06/2024,15:21:13,1,PZ
TIENDA 5,2373011,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,14.5,04/06/2024,15:23:43,1,PZ
TIENDA 5,2373011,4300950,8616,Comida Rapida - Roller,Producto 32,57.6,04/06/2024,15:23:43,2,PZ
TIENDA 5,2373012,3000704,600204,Refrescos - Coca Cola - Sabores,Producto 56,28.14,04/06/2024,15:25:48,1,PZ
TIENDA 5,2373012,1300268,600206,Refrescos - Coca Cola - Mineral,Producto 491,26.38,04/06/2024,15:25:48,1,PZ
TIENDA 5,2373013,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,15:27:16,1,PZ
TIENDA 5,2373014,3000631,600604,Refrescos - Pe�afiel - Mineral,Producto 105,11.87,04/06/2024,15:27:59,1,PZ
TIENDA 5,2373014,3000190,600602,Refrescos - Pe�afiel - Sabores,Producto 319,16.27,04/06/2024,15:27:59,1,PZ
TIENDA 5,2373014,2500364,5006,Pan y Galletas - Galletas,Producto 257,21.73,04/06/2024,15:27:59,1,PZ
TIENDA 5,2373014,2500506,5002,Pan y Galletas - Pan,Producto 55,9.45,04/06/2024,15:27:59,1,PZ
TIENDA 5,2373015,1400170,280602,Bebidas - Isotonicos - Isotonicos,Producto 1782,25.5,04/06/2024,15:28:40,1,PZ
TIENDA 5,2373016,3000243,600204,Refrescos - Coca Cola - Sabores,Producto 457,14.5,04/06/2024,15:29:06,1,PZ
TIENDA 5,2373016,4300950,8616,Comida Rapida - Roller,Producto 32,57.6,04/06/2024,15:29:06,2,PZ
TIENDA 5,2373017,1500569,300202,Botanas - Sabritas - Papas,Producto 249,23.61,04/06/2024,15:29:14,1,PZ
TIENDA 5,2373017,2100051,4208,Jugos - Bebida Refrescante,Producto 195,21.42,04/06/2024,15:29:14,1,PZ
TIENDA 5,2373017,4300640,8618,Comida Rapida - Sopas,Producto 293,17.58,04/06/2024,15:29:14,1,PZ
TIENDA 5,2373018,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,15:30:24,1,PZ
TIENDA 5,2373019,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,14.5,04/06/2024,15:30:47,1,PZ
TIENDA 5,2373019,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,14.5,04/06/2024,15:30:47,1,PZ
TIENDA 5,2373019,4300950,8616,Comida Rapida - Roller,Producto 32,57.6,04/06/2024,15:30:47,2,PZ
TIENDA 5,2373019,4300951,8616,Comida Rapida - Roller,Producto 11,57.6,04/06/2024,15:30:47,2,PZ
TIENDA 5,2373020,1300094,260204,Agua - Natural - E Pura,Producto 37,19.89,04/06/2024,15:31:01,1,PZ
TIENDA 5,2373021,1300420,600206,Refrescos - Coca Cola - Mineral,Producto 445,27.25,04/06/2024,15:33:43,1,PZ
TIENDA 5,2373022,1700580,3408,Dulces - Enchilados,Producto 699,10.39,04/06/2024,15:34:27,1,PZ
TIENDA 5,2373022,1702660,3408,Dulces - Enchilados,Producto 1970,7.56,04/06/2024,15:34:27,1,PZ
TIENDA 5,2373022,1700999,3410,Dulces - Gomitas,Producto 1286,10.39,04/06/2024,15:34:27,1,PZ
TIENDA 5,2373022,1701643,3418,Dulces - Dulces Regionales,Producto 1878,10.39,04/06/2024,15:34:27,1,PZ
TIENDA 5,2373023,1300268,600206,Refrescos - Coca Cola - Mineral,Producto 491,26.38,04/06/2024,15:34:53,1,PZ
TIENDA 5,2373024,4101313,8204,Bebidas Calientes - Capuchino,Producto 165,24.62,04/06/2024,15:35:45,1,PZ
TIENDA 5,2373024,1700405,3406,Dulces - Pastillas Refrescantes,Producto 124,11.33,04/06/2024,15:35:45,1,PZ
TIENDA 5,2373025,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,04/06/2024,15:36:52,1,PZ
TIENDA 5,2373026,3000223,600804,Refrescos - Regionales - Sabores,Producto 1760,18.9,04/06/2024,15:42:52,1,PZ
TIENDA 5,2373027,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,15:43:46,1,PZ
TIENDA 5,2373027,1500089,300212,Botanas - Sabritas - Extruidos,Producto 1306,15.11,04/06/2024,15:43:46,1,PZ
TIENDA 5,2373027,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,15:43:46,1,PZ
TIENDA 5,2373027,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,15:43:46,1,PZ
TIENDA 5,2373027,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,15:43:46,1,PZ
TIENDA 5,2373028,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,04/06/2024,15:45:40,1,PZ
TIENDA 5,2373029,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,04/06/2024,15:46:40,1,PZ
TIENDA 5,2373030,3600110,720208,Telefonia y Accesorios - Accesorios Celulares - Cable Cargad,Producto 1988,69.46,04/06/2024,15:48:23,1,PZ
TIENDA 5,2373031,1400622,280202,Bebidas - Te - Te,Producto 49,17.85,04/06/2024,15:48:51,1,PZ
TIENDA 5,2373031,1500151,300402,Botanas - Barcel - Papas,Producto 685,27.86,04/06/2024,15:48:51,1,PZ
TIENDA 5,2373032,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,11.87,04/06/2024,15:51:08,1,PZ
TIENDA 5,2373032,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,11.87,04/06/2024,15:51:08,1,PZ
TIENDA 5,2373033,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,66.83,04/06/2024,15:52:57,1,PZ
TIENDA 5,2373033,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,04/06/2024,15:52:57,1,PZ
TIENDA 5,2373034,1600138,320402,Cerveza - Importada - Pieza,Producto 824,23.75,04/06/2024,15:54:04,1,PZ
TIENDA 5,2373034,1600138,320402,Cerveza - Importada - Pieza,Producto 824,23.75,04/06/2024,15:54:04,1,PZ
TIENDA 5,2373034,1600138,320402,Cerveza - Importada - Pieza,Producto 824,23.75,04/06/2024,15:54:04,1,PZ
TIENDA 5,2373034,4301891,8606,Comida Rapida - Empanadas,Producto 1764,21.98,04/06/2024,15:54:04,1,PZ
TIENDA 5,2373035,1500283,300414,Botanas - Barcel - Semillas y Cacahuates,Producto 928,17,04/06/2024,15:55:02,1,PZ
TIENDA 5,2373035,1702763,3404,Dulces - Goma De Mascar,Producto 98,13.19,04/06/2024,15:55:02,1,PZ
TIENDA 5,2373035,1702764,3404,Dulces - Goma De Mascar,Producto 1659,13.19,04/06/2024,15:55:02,1,PZ
TIENDA 5,2373035,1700556,3402,Dulces - Chocolates,Producto 999,19.83,04/06/2024,15:55:02,1,PZ
TIENDA 5,2373035,1702763,3404,Dulces - Goma De Mascar,Producto 98,13.19,04/06/2024,15:55:02,1,PZ
TIENDA 5,2373036,1600142,320202,Cerveza - Nacional - Pieza,Producto 744,28.14,04/06/2024,15:55:29,1,PZ
TIENDA 5,2373036,4300638,8618,Comida Rapida - Sopas,Producto 1524,17.58,04/06/2024,15:55:29,1,PZ
TIENDA 5,2373036,4300638,8618,Comida Rapida - Sopas,Producto 1524,17.58,04/06/2024,15:55:29,1,PZ
TIENDA 5,2373037,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,04/06/2024,15:56:36,1,PZ
TIENDA 5,2373037,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,15:56:36,1,PZ
TIENDA 5,2373037,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,15:56:36,1,PZ
TIENDA 5,2373037,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,15:56:36,1,PZ
TIENDA 5,2373038,4300761,8604,Comida Rapida - Pan Del Dia,Producto 173,20.78,04/06/2024,15:58:01,12,PZ
TIENDA 5,2373038,2100208,4202,Jugos - Nectar,Producto 146,17.34,04/06/2024,15:58:01,1,PZ
TIENDA 5,2373038,2100208,4202,Jugos - Nectar,Producto 146,17.34,04/06/2024,15:58:01,1,PZ
TIENDA 5,2373038,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,04/06/2024,15:58:01,1,PZ
TIENDA 5,2373038,1501500,300402,Botanas - Barcel - Papas,Producto 508,27.86,04/06/2024,15:58:01,1,PZ
TIENDA 5,2373038,1500973,300622,Botanas - Regionales - Snacks Saludables,Producto 1840,22.66,04/06/2024,15:58:01,1,PZ
TIENDA 5,2373038,1500157,300402,Botanas - Barcel - Papas,Producto 514,27.86,04/06/2024,15:58:01,1,PZ
TIENDA 5,2373039,3000243,600204,Refrescos - Coca Cola - Sabores,Producto 457,14.5,04/06/2024,15:58:52,1,PZ
TIENDA 5,2373039,4300951,8616,Comida Rapida - Roller,Producto 11,57.6,04/06/2024,15:58:52,2,PZ
TIENDA 5,2373040,3000010,600206,Refrescos - Coca Cola - Mineral,Producto 26,21.98,04/06/2024,15:59:12,1,PZ
TIENDA 5,2373040,3000202,600602,Refrescos - Pe�afiel - Sabores,Producto 825,16.27,04/06/2024,15:59:12,1,PZ
TIENDA 5,2373041,2100313,4202,Jugos - Nectar,Producto 611,30.6,04/06/2024,16:00:31,1,PZ
TIENDA 5,2373041,1702763,3404,Dulces - Goma De Mascar,Producto 98,13.19,04/06/2024,16:00:31,1,PZ
TIENDA 5,2373042,1900550,380404,Helados - Nestle - Paletas Leche,Producto 905,36.83,04/06/2024,16:01:53,1,PZ
TIENDA 5,2373042,1900550,380404,Helados - Nestle - Paletas Leche,Producto 905,36.83,04/06/2024,16:01:53,1,PZ
TIENDA 5,2373043,1701647,3408,Dulces - Enchilados,Producto 1015,9.45,04/06/2024,16:05:37,1,PZ
TIENDA 5,2373043,1702671,3406,Dulces - Pastillas Refrescantes,Producto 1201,6.61,04/06/2024,16:05:37,1,PZ
TIENDA 5,2373044,2800182,560406,Recargas - Datos - Telcel Paquete,Producto 88,43.96,04/06/2024,16:06:24,1,SER
TIENDA 5,2373045,1702694,3406,Dulces - Pastillas Refrescantes,Producto 1947,12.75,04/06/2024,16:07:20,1,PZ
TIENDA 5,2373045,1702670,3406,Dulces - Pastillas Refrescantes,Producto 576,6.61,04/06/2024,16:07:20,1,PZ
TIENDA 5,2373045,1702660,3408,Dulces - Enchilados,Producto 1970,7.56,04/06/2024,16:07:20,1,PZ
TIENDA 5,2373046,3000071,600204,Refrescos - Coca Cola - Sabores,Producto 29,19.35,04/06/2024,16:07:51,1,PZ
TIENDA 5,2373046,3000207,600602,Refrescos - Pe�afiel - Sabores,Producto 476,16.27,04/06/2024,16:07:51,1,PZ
TIENDA 5,2373046,2300034,4604,Mascotas - Alimento Gatos,Producto 528,31.65,04/06/2024,16:07:51,3,PZ
TIENDA 5,2373047,1600500,320202,Cerveza - Nacional - Pieza,Producto 698,29.02,04/06/2024,16:08:31,1,PZ
TIENDA 5,2373047,2000070,4002,Hielo - Hielo,Producto 2365,29.58,04/06/2024,16:08:31,1,PZ
TIENDA 5,2373048,3500086,7008,Tabaco - Encendedores y Cerillos,Producto 47,10.55,04/06/2024,16:09:24,1,PZ
TIENDA 5,2373049,3000010,600206,Refrescos - Coca Cola - Mineral,Producto 26,21.98,04/06/2024,16:12:02,1,PZ
TIENDA 5,2373049,1400430,280402,Bebidas - Energizantes - Energizantes,Producto 241,40.45,04/06/2024,16:12:02,1,PZ
TIENDA 5,2373049,3000007,600604,Refrescos - Pe�afiel - Mineral,Producto 322,16.71,04/06/2024,16:12:02,1,PZ
TIENDA 5,2373049,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,31.62,04/06/2024,16:12:02,1,PZ
TIENDA 5,2373049,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,04/06/2024,16:12:02,1,PZ
TIENDA 5,2373050,4300950,8616,Comida Rapida - Roller,Producto 32,30.77,04/06/2024,16:13:22,1,PZ
TIENDA 5,2373050,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,04/06/2024,16:13:22,1,PZ
TIENDA 5,2373050,1700405,3406,Dulces - Pastillas Refrescantes,Producto 124,11.33,04/06/2024,16:13:22,1,PZ
TIENDA 5,2373051,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,16:16:00,1,PZ
TIENDA 5,2373051,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,04/06/2024,16:16:00,1,PZ
TIENDA 5,2373052,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,16:16:56,1,PZ
TIENDA 5,2373052,1500272,300414,Botanas - Barcel - Semillas y Cacahuates,Producto 1432,27.86,04/06/2024,16:16:56,1,PZ
TIENDA 5,2373053,3500940,7002,Tabaco - Tabacos Bat,Producto 231,26.38,04/06/2024,16:17:21,1,PZ
TIENDA 5,2373053,3000035,600202,Refrescos - Coca Cola - Colas,Producto 1604,16.27,04/06/2024,16:17:21,1,PZ
TIENDA 5,2373054,2200088,440404,Lacteos y Embutidos - Embutidos - Jamon y Carnes,Producto 1114,34.68,04/06/2024,16:20:37,1,PZ
TIENDA 5,2373054,2200422,440218,Lacteos y Embutidos - Lacteos - Quesos,Producto 189,12.75,04/06/2024,16:20:37,1,PZ
TIENDA 5,2373055,1600590,320206,Cerveza - Nacional - Pack,Producto 1466,167.07,04/06/2024,16:21:01,1,PZ
TIENDA 5,2373056,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,21.1,04/06/2024,16:22:33,1,PZ
TIENDA 5,2373056,2800184,560406,Recargas - Datos - Telcel Paquete,Producto 65,87.93,04/06/2024,16:22:33,1,SER
TIENDA 5,2373057,2500217,5006,Pan y Galletas - Galletas,Producto 1107,20.78,04/06/2024,16:23:33,1,PZ
TIENDA 5,2373057,1900511,380410,Helados - Nestle - Litros,Producto 1590,78.54,04/06/2024,16:23:33,1,PZ
TIENDA 5,2373058,2100208,4202,Jugos - Nectar,Producto 146,61.2,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,2100099,4204,Jugos - Jugo De Frutas,Producto 168,20.4,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1400038,280602,Bebidas - Isotonicos - Isotonicos,Producto 227,30.77,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500455,300602,Botanas - Regionales - Papas,Producto 530,25.5,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500439,300602,Botanas - Regionales - Papas,Producto 1858,25.5,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1400111,280202,Bebidas - Te - Te,Producto 1818,16.27,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500948,300602,Botanas - Regionales - Papas,Producto 1662,65.17,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1703138,3402,Dulces - Chocolates,Producto 877,11.33,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1703137,3402,Dulces - Chocolates,Producto 1387,11.33,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1700116,3402,Dulces - Chocolates,Producto 301,187,04/06/2024,16:25:26,6,PZ
TIENDA 5,2373058,1400622,280202,Bebidas - Te - Te,Producto 49,17.85,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1400170,280602,Bebidas - Isotonicos - Isotonicos,Producto 1782,25.5,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1701654,3412,Dulces - Caramelo,Producto 1269,12.24,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1700925,3408,Dulces - Enchilados,Producto 216,128.45,04/06/2024,16:25:26,17,PZ
TIENDA 5,2373058,1700746,3418,Dulces - Dulces Regionales,Producto 1819,49.58,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1100895,220604,Abarrotes - No Comestible - Desechables,Producto 2387,24.62,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1400470,280402,Bebidas - Energizantes - Energizantes,Producto 1875,39.57,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1701339,3408,Dulces - Enchilados,Producto 2173,15.11,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500151,300402,Botanas - Barcel - Papas,Producto 685,27.86,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1502043,300402,Botanas - Barcel - Papas,Producto 1117,23.61,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1100728,220208,"Abarrotes - Comestibles - Caf�, Leches y Sustitutos",Producto 1048,80.58,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1101810,220212,Abarrotes - Comestibles - Cereales,Producto 1723,27.39,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500463,300202,Botanas - Sabritas - Papas,Producto 442,23.61,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500557,300208,Botanas - Sabritas - Maiz,Producto 908,88.78,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1500243,300208,Botanas - Sabritas - Maiz,Producto 1867,21.73,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500223,300208,Botanas - Sabritas - Maiz,Producto 166,47.23,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1500208,300208,Botanas - Sabritas - Maiz,Producto 1050,70.83,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1500101,300212,Botanas - Sabritas - Extruidos,Producto 355,44.39,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500104,300212,Botanas - Sabritas - Extruidos,Producto 292,21.73,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500120,300206,Botanas - Sabritas - Chicharron Puerco,Producto 526,26.52,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1500198,300218,Botanas - Sabritas - Dips y Salsas,Producto 2215,79.34,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,2100512,4202,Jugos - Nectar,Producto 1447,39.78,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1400530,280602,Bebidas - Isotonicos - Isotonicos,Producto 148,51,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1100429,220602,Abarrotes - No Comestible - Limpieza,Producto 714,18.9,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1700433,3402,Dulces - Chocolates,Producto 1803,37.78,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1700432,3402,Dulces - Chocolates,Producto 157,56.67,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1701656,3402,Dulces - Chocolates,Producto 295,18.89,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1701657,3402,Dulces - Chocolates,Producto 1831,18.89,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1100636,220602,Abarrotes - No Comestible - Limpieza,Producto 705,14.95,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1400148,280202,Bebidas - Te - Te,Producto 595,16.71,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,2200206,440204,Lacteos y Embutidos - Lacteos - Batido,Producto 931,61.2,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,2200063,440204,Lacteos y Embutidos - Lacteos - Batido,Producto 1,70.38,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1103343,220602,Abarrotes - No Comestible - Limpieza,Producto 1479,21.54,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,2200294,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 1120,44.88,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1100109,220206,Abarrotes - Comestibles - Enlatados,Producto 1223,25.5,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1100917,220214,Abarrotes - Comestibles - Instantaneos,Producto 1011,32.64,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1100375,220206,Abarrotes - Comestibles - Enlatados,Producto 2237,26.52,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1102211,220206,Abarrotes - Comestibles - Enlatados,Producto 1465,51,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1400273,280602,Bebidas - Isotonicos - Isotonicos,Producto 9,32.98,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1400142,280202,Bebidas - Te - Te,Producto 239,61.2,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,2100540,4204,Jugos - Jugo De Frutas,Producto 230,30.6,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1400801,280202,Bebidas - Te - Te,Producto 317,20.4,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1600142,320202,Cerveza - Nacional - Pieza,Producto 744,28.14,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1600199,320202,Cerveza - Nacional - Pieza,Producto 754,535.5,04/06/2024,16:25:26,21,PZ
TIENDA 5,2373058,1600137,320402,Cerveza - Importada - Pieza,Producto 720,47.48,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1600148,320202,Cerveza - Nacional - Pieza,Producto 742,43.96,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1600186,320402,Cerveza - Importada - Pieza,Producto 827,27.25,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1103284,220602,Abarrotes - No Comestible - Limpieza,Producto 1935,26.38,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1800119,3606,Farmacia - Higiene Personal,Producto 923,45.73,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,52.75,04/06/2024,16:25:26,15,PZ
TIENDA 5,2373058,1101000,220202,"Abarrotes - Comestibles - Aderezos,Salsas y Aceites",Producto 1747,19.38,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1501904,300610,Botanas - Regionales - Maiz,Producto 1144,14.17,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1703150,3402,Dulces - Chocolates,Producto 428,85,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1100530,220216,"Abarrotes - Comestibles - Polvos,Jarabes y Harinas",Producto 1980,25.5,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1800529,3606,Farmacia - Higiene Personal,Producto 2019,25.5,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1702621,3402,Dulces - Chocolates,Producto 589,34.95,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1800050,3602,Farmacia - Medicamentos,Producto 1130,31.62,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1800545,3602,Farmacia - Medicamentos,Producto 1928,31.62,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1701770,3418,Dulces - Dulces Regionales,Producto 374,54.77,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1702530,3408,Dulces - Enchilados,Producto 766,27.39,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1702661,3408,Dulces - Enchilados,Producto 1775,7.56,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1702660,3408,Dulces - Enchilados,Producto 1970,22.66,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1701604,3410,Dulces - Gomitas,Producto 1804,27.39,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1702663,3408,Dulces - Enchilados,Producto 2388,81.22,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1600660,320202,Cerveza - Nacional - Pieza,Producto 818,26.38,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1700655,3406,Dulces - Pastillas Refrescantes,Producto 1513,31.75,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1700657,3406,Dulces - Pastillas Refrescantes,Producto 1490,50.48,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1702583,3402,Dulces - Chocolates,Producto 644,51,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1501958,300622,Botanas - Regionales - Snacks Saludables,Producto 2366,38.76,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,23.75,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1800242,3606,Farmacia - Higiene Personal,Producto 888,51,04/06/2024,16:25:26,2,PZ
TIENDA 5,2373058,1701990,3408,Dulces - Enchilados,Producto 732,83.11,04/06/2024,16:25:26,8,PZ
TIENDA 5,2373058,1400300,280402,Bebidas - Energizantes - Energizantes,Producto 18,64.63,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1400350,280402,Bebidas - Energizantes - Energizantes,Producto 944,19.79,04/06/2024,16:25:26,1,PZ
TIENDA 5,2373058,1400330,280402,Bebidas - Energizantes - Energizantes,Producto 1824,84.42,04/06/2024,16:25:26,3,PZ
TIENDA 5,2373058,1900510,380410,Helados - Nestle - Litros,Producto 1028,314.16,04/06/2024,16:25:26,4,PZ
